2011, 2, 14, 1013.2, 1018.2, 17.5, 11.0, 4.0, 15.1, 18.9, 12.3, 82, 66, 7.0, 10.1, 北, 17.2, 北, 0.0, 雨一時曇, 雨時々曇
2011, 2, 15, 1018.3, 1023.3, 0.0, 0.0, 0.0, 14.4, 16.3, 12.8, 67, 59, 5.4, 8.5, 北, 14.2, 北, 0.0, 曇一時雨, 曇
2011, 2, 16, 1014.9, 1019.9, 0.0, 0.0, 0.0, 18.3, 21.5, 15.0, 73, 58, 3.4, 6.7, 東南東, 10.6, 東, 2.9, 曇時々晴, 晴時々曇
2011, 2, 17, 1010.3, 1015.1, 21.5, 21.0, 11.0, 21.3, 24.7, 19.1, 87, 75, 3.5, 7.4, 北北東, 10.9, 北北東, 5.6, 晴後時々曇, 曇時々雨
2011, 2, 18, 1010.7, 1015.6, 5.5, 2.0, 0.5, 17.9, 19.3, 17.0, 86, 77, 5.5, 7.0, 北北東, 12.2, 北, 0.0, 雨時々曇, 曇時々雨
2011, 2, 19, 1011.3, 1016.2, 1.0, 0.5, 0.5, 18.9, 21.3, 17.2, 83, 72, 2.4, 5.3, 北東, 8.1, 北東, 0.4, 曇, 雨一時曇
2011, 2, 20, 1011.7, 1016.6, 18.5, 5.5, 1.5, 17.9, 18.7, 17.1, 91, 78, 4.4, 8.4, 北, 13.1, 北, 0.0, 雨一時曇, 曇時々雨一時晴
2011, 2, 21, 1012.7, 1017.6, 0.0, 0.0, 0.0, 18.5, 20.2, 17.6, 71, 62, 5.0, 6.9, 北, 11.5, 北, 3.8, 曇一時晴, 曇時々晴一時雨
2011, 2, 22, 1013.0, 1017.9, 0.0, 0.0, 0.0, 19.3, 21.6, 17.2, 76, 64, 1.9, 4.1, 北, 6.9, 北, 1.8, 曇時々雨, 曇時々雨一時晴
2011, 2, 23, 1012.1, 1017.0, 7.0, 4.0, 2.5, 19.0, 21.5, 17.6, 79, 71, 2.8, 5.3, 北, 9.1, 北, 3.4, 曇時々雨, 曇時々晴
